id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q3736673,President of the Marshall Islands,Q709,Q709,,Q718550,1979-11-17,,,,President of the Marshall Islands
Q30688664,Minister in Assistance to the President of Marshall Islands,,,,,,,,,Minister in Assistance to the President of Marshall Islands
Q110030141,Minister of Education,Q709,Q709,,,,,,,
Q110030505,Minister of Finance,Q709,Q709,,,,,,,
Q110030167,Minister of Foreign Affairs,Q709,Q709,,,,,,,
Q110030421,Minister of Health,Q709,Q709,,,,,,,
Q110030516,Minister of Internal Affairs,Q709,Q709,,,,,,,
Q110030050,"Minister of Justice, Immigration, and Labour",Q709,Q709,,,,,,,
Q110030475,Minister of Natural Resources and Commerce,Q709,Q709,,,,,,,
Q110030534,Minister of Public Works,Q709,Q709,,,,,,,
Q110030265,Minister of Transportation and Communication,Q709,Q709,,,,,,,
Q110030190,Speaker of the Legislature of the Marshall Islands,,,,,,,,,
